as_of,code,company_name,sector33,market,market_cap_oku,turnover_oku,turnover_spike,op_yoy,sales_yoy,pct_from_high,price,max_return,final_return,is_winner
2025-10-29,17180,美樹工業,建設業,スタンダード,94.7982186,0.85613,1.4028869520190475,1.0009661835748793,0.34657021946658784,-0.009638554216867434,8220.0,0.0936739659367396,0.03284671532846706,False
2025-10-29,17190,安藤・間,建設業,プライム,3079.17056097,12.46238,0.9664321816601356,0.7948544346648612,0.11688528898764727,-0.04330708661417326,1701.0,0.19753086419753085,0.1772486772486772,False
2025-10-29,17200,東急建設,建設業,プライム,1109.24891995,2.41712,0.8908800890703175,,0.30220267506470466,-0.11799660441426141,1039.0,0.3464870067372474,0.23387872954764188,False
2025-10-29,17210,コムシスホールディングス,建設業,プライム,5065.97,17.251228,1.0536567565871107,0.07576397690466141,0.025258176935128107,-0.03373921867072549,3809.0,0.3100551325807299,0.2740876870569704,False
2025-10-29,17230,日本電技,建設業,スタンダード,,2.50226,2.535450954583717,,,-0.2023289665211062,5480.0,0.8521897810218979,0.8302919708029197,False
2025-10-29,17240,シンクレイヤ,建設業,スタンダード,34.7053356,0.082534,1.7626035636908022,0.09859154929577474,-0.028155148651309303,-0.014044943820224698,702.0,0.06267806267806275,0.04843304843304841,False
2025-10-29,17260,,,,152.49735,0.158439,0.7445464471578508,-0.03083700440528636,-0.0928376161837069,-0.056657223796033995,333.0,0.0990990990990992,0.05105105105105112,False
2025-10-29,17360,オーテック,建設業,スタンダード,328.491,0.210172,1.861635153275413,8.666666666666666,0.1441425546930135,-0.5778021978021979,1921.0,0.45236855804268616,0.308172826652785,False
2025-10-29,173A0,ハンモック,情報･通信業,グロース,69.5856,0.132678,1.3343443983944985,-0.09174311926605505,0.07977207977207978,-0.07638888888888884,1596.0,0.012531328320801949,-0.041353383458646586,False
2025-10-29,17580,太洋基礎工業,建設業,スタンダード,55.421352,0.026922,0.377331252465891,2.165137614678899,0.14242193450114238,-0.08929292929292931,2254.0,0.24134871339840291,0.13132209405501327,False
2025-10-29,175A0,Ｗｉｌｌ　Ｓｍａｒｔ,情報･通信業,グロース,,0.162174,0.3099618047485658,,,-0.3655913978494624,1003.0,0.046859421734795514,-0.16251246261216346,False
2025-10-29,17620,高松コンストラクショングループ,建設業,プライム,1183.831652,0.761625,0.8439123627551682,1.035677879714577,0.012172020990656618,-0.04761904761904767,3400.0,0.24558823529411766,0.11470588235294121,False
2025-10-29,17640,工藤建設,建設業,スタンダード,35.1575202,0.005282,0.24723082287797835,0.3715498938428874,0.09629160372301548,-0.1355155482815057,2641.0,0.12911775842483908,0.12873911397198023,False
2025-10-29,17660,東建コーポレーション,建設業,プライム,1898.2048,2.64611,1.2661346506455775,0.08630030959752322,0.05016177594032256,-0.06440903054448877,14090.0,0.07452093683463445,0.04684173172462747,False
2025-10-29,17680,ソネック,建設業,スタンダード,75.75,0.16385,1.974883959747803,31.25,0.641025641025641,-0.029779058597502406,1010.0,0.5693069306930694,0.47425742574257423,False
2025-10-29,176A0,,,,520.858404,0.352098,0.5766842025956669,0.1518080916577158,0.2050685887003023,-0.0076391415060022005,2728.0,0.0076979472140763505,0.0014662756598240456,False
2025-10-29,17700,藤田エンジニアリング,建設業,スタンダード,160.854,0.015741,0.049731501704317296,-0.6966707768187423,-0.30431945713167163,-0.06851742468989963,1577.0,0.18642993024730492,0.11097019657577678,False
2025-10-29,17730,ワイ・ティー・エル・コーポレーション・バーハッド,建設業,プライム,,0.01087,0.5847386965760241,,,-0.061855670103092786,91.0,0.03296703296703307,-0.10989010989010994,False
2025-10-29,17760,,,,133.78155,0.050745,0.3763677122561481,,0.06394727467046679,-0.08849557522123896,1442.0,0.14493758668515944,0.08876560332871009,False
2025-10-29,177A0,コージンバイオ,化学,グロース,78.20748,0.033997,0.35914929040627597,-0.36407766990291257,-0.01772763900080576,-0.1778613648576034,1530.0,0.028104575163398593,-0.16405228758169932,False
2025-10-29,17800,ヤマウラ,建設業,プライム,305.15681244,0.216523,0.7515571025535649,-0.05383734249713634,0.18646214466647892,-0.029530201342281903,1446.0,0.06085753803596128,0.006915629322268302,False
2025-10-29,17830,ｆａｎｔａｓｉｓｔａ,不動産業,スタンダード,93.52356805,0.612211,1.3955181012906372,-0.36111111111111116,0.3709422705737848,-0.19117647058823528,55.0,0.290909090909091,0.18181818181818188,False
2025-10-29,17860,オリエンタル白石,建設業,プライム,585.775668,0.748846,0.755945843360845,-0.05056710775047257,0.08065658951346255,-0.038724373576309756,422.0,0.03791469194312791,-0.028436018957345932,False
2025-10-29,17870,ナカボーテック,建設業,スタンダード,134.289,0.03103,1.0711450170872312,,0.034751348112642244,-0.07027027027027022,5160.0,0.14341085271317833,0.14341085271317833,False
2025-10-29,17880,三東工業社,建設業,スタンダード,31.0758,0.00906,0.14993359728928,0.64321608040201,0.10797297297297304,-0.05625000000000002,4530.0,0.2781456953642385,0.21412803532008828,False
2025-10-29,178A0,Ｇｌｏｂａｌ　Ｘ　Ｊａｐａｎ株式会社　グローバルＸ　革新的優良企業　ＥＴＦ,その他,その他,,0.30049133,0.5180755900922351,,,0.0,1503.0,0.04657351962741174,-0.0006653359946773296,False
2025-10-29,17930,大本組,建設業,スタンダード,391.196488,0.027471,0.9241513642258453,-0.24773413897280971,0.02937902028698658,-0.42040492258832873,1460.0,0.10890410958904106,0.07602739726027408,False
2025-10-29,17950,マサル,建設業,スタンダード,38.97478075,0.026255,0.492633020766391,0.8186528497409327,0.2730950775455159,-0.08947368421052626,4325.0,0.1260115606936416,0.1260115606936416,False
2025-10-29,17980,守谷商会,建設業,スタンダード,116.842,0.14814,0.9502092654062635,1.7664835164835164,0.34410781234167587,-0.07014388489208634,5170.0,0.36750483558994196,0.2901353965183753,False
2025-10-29,17990,第一建設工業,建設業,スタンダード,719.6179395,0.90617,1.6372522449274576,0.08592200925313942,0.06554228938799356,0.0,3450.0,0.13043478260869557,0.09275362318840585,False
2025-10-29,179A0,Ｇｌｏｂａｌ　Ｘ　Ｊａｐａｎ株式会社　グローバルＸ　超長期米国債　ＥＴＦ（為替ヘッジあり）,その他,その他,,0.26077845,0.3655299758291131,,,-0.06927710843373491,278.1,0.009708737864077666,-0.06472491909385114,False
2025-10-29,18010,大成建設,建設業,プライム,20075.0453312,67.60254,0.9889893732447022,1.0908461947844597,-0.036592249663066845,-0.030517470145953074,10960.0,0.5693430656934306,0.40237226277372273,False
2025-10-29,18020,大林組,建設業,プライム,18687.0998314,67.1921075,0.9639069955412458,0.02771272443403583,-0.08864184469972469,-0.014834537847090101,2590.0,0.3999999999999999,0.35791505791505784,False
2025-10-29,18030,清水建設,建設業,プライム,,53.403745,1.1335313646393577,,,-0.06441999082989458,2040.5,0.4302866944376378,0.3489340847831415,False
2025-10-29,18070,佐藤渡辺,建設業,スタンダード,108.6538,0.028839,0.4934327875556179,,0.013004980630879848,-0.053452115812917644,1700.0,0.138235294117647,0.13058823529411767,False
2025-10-29,18080,長谷工コーポレーション,建設業,プライム,7432.62954987,14.71663,0.8334956235006236,0.5422259086110692,0.003975081994844976,-0.040201980967178086,2471.0,0.338729259409146,0.2719546742209631,False
2025-10-29,180A0,Ｇｌｏｂａｌ　Ｘ　Ｊａｐａｎ株式会社　グローバルＸ　超長期米国債　ＥＴＦ,その他,その他,,0.16839619,0.45138347272682167,,,-0.017504051863857284,303.1,0.001319696469811893,-0.049158693500494954,False
2025-10-29,18100,松井建設,建設業,スタンダード,421.3924,0.838813,1.5153588032391827,8.233870967741936,0.03685492394650991,-0.1075129533678757,1378.0,0.17561683599419453,0.08925979680696661,False
2025-10-29,18110,錢高組,建設業,スタンダード,565.456466,3.04082,3.9427879403969732,38.679245283018865,0.2237056703963589,0.0,7690.0,0.11833550065019516,0.0546163849154746,False
2025-10-29,18120,鹿島建設,建設業,プライム,26025.73542153,70.797547,0.9290531346134516,0.48666613911529644,0.0593573574161228,-0.02765158996642303,4923.0,0.35161486898232774,0.29798903107861063,False
2025-10-29,18130,不動テトラ,建設業,プライム,415.70084962,9.403009,3.803052157760871,,0.2923218531870828,-0.1381196581196581,2521.0,0.28718762395874653,0.18841729472431568,False
2025-10-29,18140,大末建設,建設業,プライム,,3.76544,1.4213520680247178,,,-0.010144927536231862,3415.0,0.17569546120058566,0.12737920937042468,False
2025-10-29,18150,鉄建建設,建設業,プライム,,2.367945,1.2322734607379997,,,-0.028301886792452824,3605.0,0.4313453536754508,0.346740638002774,False
2025-10-29,181A0,三菱ＵＦＪアセットマネジメント株式会社　ＭＡＸＩＳ米国国債１−３年上場投信（為替ヘッジなし）,その他,その他,,0.0005118,0.28834119586102497,,,-0.030865366407877293,511.8,0.0642829230168036,0.036146932395466846,False
2025-10-29,18200,西松建設,建設業,プライム,2204.5017305,8.761088,1.2234575413281963,-0.3523626256147103,-0.01466585849942359,-0.03916211293260474,5275.0,0.13687203791469194,0.09175355450236977,False
2025-10-29,18220,大豊建設,建設業,スタンダード,705.243357,1.022983,0.8882861332670161,,-0.032683807507937535,-0.7889039242219216,780.0,0.05384615384615388,0.014102564102564052,False
2025-10-29,18260,佐田建設,建設業,スタンダード,169.33665203,0.65576,3.5777339854175807,-0.2623762376237624,-0.10055799596343351,-0.14898595943837756,1091.0,0.11824014665444538,0.1017415215398716,False
2025-10-29,18270,ナカノフドー建設,建設業,スタンダード,311.17283494,0.594753,1.4707214770494421,-0.4861963190184049,-0.0701240656546197,-0.04042553191489362,902.0,0.3370288248337028,0.2937915742793791,False
2025-10-29,18280,田辺工業,建設業,スタンダード,249.85512,0.218437,1.0075137927368438,-0.07411630558722915,-0.04302841189029394,-0.13258845437616384,2329.0,0.24474023185916693,0.18935165306998702,False
2025-10-29,182A0,三菱ＵＦＪアセットマネジメント株式会社　ＭＡＸＩＳ米国国債２０年超上場投信（為替ヘッジなし）,その他,その他,,0.00161368,0.0722550703207221,,,-0.11928934010152281,520.5,0.008645533141210304,-0.04245917387127762,False
2025-10-29,18330,奥村組,建設業,プライム,1884.9297675,5.05228,0.8445045620066971,25.196202531645568,0.05100519539191328,-0.026946107784431184,4875.0,0.3764102564102565,0.32307692307692304,False
2025-10-29,18350,東鉄工業,建設業,プライム,1527.03,1.733655,0.8130915022533307,0.7618688771665412,0.11531270271301564,-0.06208425720620847,4230.0,0.15721040189125302,0.10165484633569744,False
2025-10-29,183A0,三菱ＵＦＪアセットマネジメント株式会社　ＭＡＸＩＳ米国国債２０年超上場投信（為替ヘッジあり）,その他,その他,,4.934e-05,0.03426852941891437,,,-0.1141831238779174,493.4,-0.01297122010539109,-0.060599918929874264,False
2025-10-29,18400,土屋ホールディングス,建設業,スタンダード,68.3040627,0.441428,2.5396602571257287,,-0.12392451395160908,0.0,265.0,-0.09433962264150941,-0.14716981132075468,False
2025-10-29,18410,,,,45.6,0.004568,0.5169409048729149,-0.06395348837209303,-0.20710059171597628,-0.03797468354430378,1140.0,0.45964912280701764,0.3912280701754387,False
2025-10-29,18440,大盛工業,建設業,スタンダード,115.02474984,4.491261,0.5809766957219413,0.26409017713365546,0.07724460792509613,-0.5536231884057972,616.0,0.14610389610389607,0.008116883116883189,False
2025-10-29,18470,イチケン,建設業,スタンダード,278.26408,1.301245,2.2939189099854826,-0.0988467874794069,-0.1770315398886827,-0.011642949547218673,3820.0,0.337696335078534,0.31151832460732987,False
2025-10-29,18480,富士ピー・エス,建設業,スタンダード,93.9413322,0.049774,0.538607081621578,,0.05572835666148257,-0.16252072968490883,505.0,0.33267326732673275,0.21980198019801978,False
2025-10-29,184A0,学びエイド,情報･通信業,グロース,18.75555,0.238991,0.7330780653249299,,0.09615384615384626,-0.3626882966396292,550.0,0.012727272727272698,-0.23818181818181816,False
2025-10-29,18500,南海辰村建設,建設業,スタンダード,,2.008543,0.9054740697681574,,,-0.1822503961965135,516.0,0.24224806201550386,0.08333333333333326,False
2025-10-29,18520,淺沼組,建設業,プライム,694.762094,3.952558,0.7002446825412686,1.0554528650646948,0.32675758799589927,-0.05494505494505497,860.0,0.2965116279069768,0.22325581395348837,False
2025-10-29,18530,森組,建設業,スタンダード,107.912,0.144967,0.42056466551260663,1.8725490196078431,-0.142602495543672,-0.035190615835777095,329.0,0.054711246200607855,0.036474164133738496,False
2025-10-29,18600,戸田建設,建設業,プライム,3373.37680218,5.8555185,1.451965635321662,,0.1748935485025227,-0.0328399629972248,1045.5,0.35198469631755147,0.30463892874222864,False
2025-10-29,18610,熊谷組,建設業,プライム,584.35506,9.061247,0.8420663546183864,3.4722838137472287,0.026237874478943546,-0.733201581027668,1350.0,0.3288888888888888,0.2933333333333332,False
2025-10-29,18660,北野建設,建設業,スタンダード,79.08392544,0.201205,1.3726451312729842,0.6422222222222222,0.15410477413044799,-0.7410788381742739,1248.0,0.2628205128205128,0.23477564102564097,False
2025-10-29,18670,植木組,建設業,スタンダード,171.28831776,0.085012,0.4058455469631881,0.9081272084805654,0.2326691763841704,-0.030350194552529186,2492.0,0.1869983948635634,0.1593097913322632,False
2025-10-29,186A0,アストロスケールホールディングス,サービス業,グロース,989.34199,59.516054,0.7264515087838906,,4.2301255230125525,-0.3452914798206278,730.0,0.48630136986301364,0.48630136986301364,False
2025-10-29,18700,矢作建設工業,建設業,プライム,,6.756276,1.7729423133566682,,,-0.062149331031506216,2173.0,0.14956281638288083,0.07040957202024845,False
2025-10-29,18710,ピーエス・コンストラクション,建設業,プライム,847.62561765,2.648485,1.3410509985316712,-0.028974158183242005,0.07749881572714346,-0.08273381294964033,1785.0,0.8095238095238095,0.73109243697479,False
2025-10-29,18730,日本ハウスホールディングス,建設業,プライム,120.4,0.684337,1.9652833079992154,-1.3254520166898471,-0.30534090909090905,-0.1615598885793872,301.0,0.08637873754152814,0.0531561461794019,False
2025-10-29,18780,大東建託,不動産業,プライム,2065.50180063,35.1782755,0.9955074702568049,0.006760945941956198,0.0743738528967095,-0.8340072002215453,2997.0,0.040040040040040026,0.0036703370036703653,False
2025-10-29,18790,新日本建設,建設業,プライム,1079.3350648,1.209268,1.247705695035242,0.9247368421052631,0.19970019206445877,-0.09794871794871796,1759.0,0.21716884593519037,0.122797043774872,False
2025-10-29,18820,東亜道路工業,建設業,プライム,774.0630528,3.475737,0.6784477611520774,,-0.001416309012875483,-0.10227936879018118,1536.0,0.17252604166666674,0.13541666666666674,False
2025-10-29,18850,東亜建設工業,建設業,プライム,2006.78994996,24.513714,2.0159883541390573,2.702005730659026,0.21954641103577277,-0.10338050314465408,2281.0,0.5541429197720298,0.4028934677772906,False
2025-10-29,18870,日本国土開発,建設業,プライム,477.51425,1.999151,0.9045278902030424,-0.152372659991293,0.10211706102117057,-0.0630472854640981,535.0,0.22242990654205608,0.17009345794392527,False
2025-10-29,18880,若築建設,建設業,プライム,641.11890385,1.31878,1.4517941014741085,7.65,0.21206132470954597,-0.1880131362889984,4945.0,0.027300303336703635,-0.07684529828109199,False
2025-10-29,188A0,Ｇｌｏｂａｌ　Ｘ　Ｊａｐａｎ株式会社　グローバルＸ　インド・トップ１０＋　ＥＴＦ,その他,その他,,0.22506119,0.5022257048961083,,,-0.027884615384615397,1011.0,0.023738872403560762,-0.061325420375865525,False
2025-10-29,18930,五洋建設,建設業,プライム,3928.40105385,44.0184525,1.3021577014680359,0.4249272147511438,0.1282288838929957,-0.06564625850340133,1373.5,0.2901346923917001,0.21077539133600287,False
2025-10-29,18970,金下建設,建設業,スタンダード,110.202807,0.01158,0.7899449153265004,-0.8691588785046729,-0.3206780858202366,-0.01597552685248127,2895.0,0.11744386873920543,0.0967184801381693,False
2025-10-29,18980,世紀東急工業,建設業,プライム,,2.034234,1.0784016204910907,,,-0.09203980099502485,1460.0,0.18356164383561646,0.1315068493150684,False
2025-10-29,18990,福田組,建設業,プライム,616.5844146,1.2697,0.8747677356282006,0.018696883852691304,0.023574315222272046,-0.037868162692847096,6860.0,0.20262390670553931,0.15306122448979598,False
2025-10-29,189A0,Ｄ＆Ｍカンパニー,サービス業,グロース,25.01604,0.202884,0.3872911893946003,-0.3908045977011494,-0.013605442176870763,-0.26417611741160774,1103.0,0.013599274705349051,-0.1586582048957389,False
2025-10-29,19040,大成温調,建設業,スタンダード,285.27908615,0.392015,0.8609564596716631,1.0427631578947367,0.08315342812476745,-0.05795454545454548,4145.0,0.16043425814234014,0.14234016887816647,False
2025-10-29,19050,テノックス,建設業,スタンダード,98.6793424,0.110415,1.0756920295132133,,-0.13127413127413123,-0.04276550249465427,1343.0,0.04988830975428149,0.017125837676842837,False
2025-10-29,19090,日本ドライケミカル,機械,スタンダード,587.4722216,2.5121,0.7109340387299296,0.6361581920903956,0.1876504351046102,-0.04550758459743287,8180.0,0.3422982885085575,0.31784841075794623,False
2025-10-29,190A0,Ｃｈｏｒｄｉａ　Ｔｈｅｒａｐｅｕｔｉｃｓ,医薬品,グロース,75.88768,1.187039,1.3293397709937513,,,-0.7186700767263428,110.0,0.21818181818181825,0.16363636363636358,False
2025-10-29,19110,住友林業,建設業,プライム,,73.150302,1.7059715495879464,,,-0.7360890302066773,1660.0,0.06957831325301211,-0.02259036144578308,False
2025-10-29,19140,日本基礎技術,建設業,スタンダード,187.81696,0.170057,0.9850445061918258,-0.46896551724137936,-0.0696006749156356,-0.10238429172510521,640.0,0.08437500000000009,0.03750000000000009,False
2025-10-29,19210,巴コーポレーション,建設業,スタンダード,720.28302282,3.624358,4.103059720961762,-0.1263408820023838,-0.10680379746835444,0.0,1767.0,0.3101301641199774,0.20939445387662703,False
2025-10-29,19250,大和ハウス工業,建設業,プライム,34536.91323994,70.538066,0.9515236358459753,-0.03062036816663516,0.003854932713478032,-0.05006348630509705,5237.0,0.050028642352491826,-0.009738399847240786,False
2025-10-29,19260,ライト工業,建設業,プライム,1459.508355,5.624915,1.1400763568811134,0.32745471877979027,0.2005821958223517,-0.050295857988165715,3210.0,0.1370716510903427,0.09345794392523366,False
2025-10-29,19280,積水ハウス,建設業,プライム,22068.70568448,61.888942,0.9643869887270645,-0.010614670900656153,0.08406149768143867,-0.12073976221928662,3328.0,0.09585336538461542,0.027644230769230838,False
2025-10-29,19290,日特建設,建設業,プライム,515.2414601,1.001533,1.1598665577829317,,0.23638313080771978,-0.07008289374529009,1234.0,0.1272285251215559,0.06158833063209079,False
2025-10-29,192A0,インテグループ,サービス業,グロース,43.8914,0.049257,0.3238953450524044,,0.4736842105263157,-0.5174117647058823,2051.0,0.014139444173573823,-0.03266699171136034,False
2025-10-29,19300,北陸電気工事,建設業,プライム,412.90379598,10.645144,9.501739366039493,0.004777070063694211,0.012741268818019735,-0.1206126356094448,1378.0,0.16110304789550067,0.12264150943396235,False
2025-10-29,19340,ユアテック,建設業,プライム,1771.99334182,35.482779,7.3611466208137175,0.6736782262649232,0.06976388163463798,-0.09441301272984437,2561.0,0.1714174150722374,0.13783678250683318,False
2025-10-29,19380,日本リーテック,建設業,プライム,524.65084416,1.368853,1.8839899126211013,,0.0813715910100381,-0.026615969581749055,2048.0,0.17626953125,0.0888671875,False
2025-10-29,19390,四電工,建設業,プライム,,5.765699,4.098654780563372,,,-0.1343653250773994,1398.0,0.23891273247496425,0.22103004291845485,False
2025-10-29,19410,中電工,建設業,プライム,,12.06968,4.182113523657461,,,0.0,4180.0,0.14712918660287078,0.09330143540669855,False
2025-10-29,19420,関電工,建設業,プライム,,189.516322,3.6444531675588023,,,0.0,4885.0,0.20470829068577268,0.17891504605936537,False
2025-10-29,19440,きんでん,建設業,プライム,,90.097674,3.659265662921376,,,0.0,6158.0,0.24650860669048402,0.22799610263072423,False
2025-10-29,19450,東京エネシス,建設業,プライム,614.83856016,6.625638,2.3070100341617006,,0.05035246727089637,-0.06588735387885225,1758.0,0.15984072810011374,0.03242320819112621,False
2025-10-29,19460,トーエネック,建設業,プライム,1711.6706145,34.040999,8.535950322728567,0.3245708984072986,-0.016807782665594462,0.0,1771.0,0.2546583850931676,0.20327498588368154,False
2025-10-29,19480,弘電社,建設業,スタンダード,,1.157224,2.732600019008792,,,-0.027155963302752273,2651.0,1.5877027536778576,1.3651452282157677,True
2025-10-29,19490,,,,,16.72463,3.7431646566714685,,,0.0,7620.0,0.29921259842519676,0.27296587926509197,False
2025-10-29,194A0,ＷＯＬＶＥＳ　ＨＡＮＤ,サービス業,グロース,108.28692,1.276926,0.8547684922509441,0.09915356711003631,0.09478957915831665,-0.15018773466833546,1358.0,0.7724594992636229,0.47569955817378506,False
2025-10-29,19500,日本電設工業,建設業,プライム,,3.630371,1.8566822555780569,,,-0.02772073921971252,2841.0,0.2917986624428017,0.23020063357972553,False
2025-10-29,19510,エクシオグループ,建設業,プライム,4512.55524594,21.558283,1.5432192756452308,0.9210347174948945,0.10512299166766326,-0.03866666666666663,2163.0,0.2741562644475266,0.20319001386962543,False
2025-10-29,19520,新日本空調,建設業,プライム,1493.3568375,6.689935,2.1018407669864274,1.5960526315789472,0.22995382453322621,-0.25724637681159424,3075.0,0.15934959349593503,0.1073170731707318,False
2025-10-29,19590,クラフティア,建設業,プライム,,38.668221,2.794957282005881,,,0.0,7919.0,0.07551458517489573,0.05190049248642503,False
2025-10-29,195A0,ＭＵＳＣＡＴ　ＧＲＯＵＰ,サービス業,グロース,26.459611,0.121011,0.7159789308329598,-7.1923076923076925,0.2609400324149109,-0.19964028776978415,890.0,0.05730337078651693,0.01573033707865168,False
2025-10-29,19600,サンテック,建設業,スタンダード,,15.658053,17.580626345587596,,,0.0,1506.0,0.015936254980079667,-0.06440903054448877,False
2025-10-29,19610,三機工業,建設業,プライム,2864.2445744,25.80447,2.167263064694698,0.4357142857142857,0.02514064335318489,-0.020560747663551426,5240.0,0.2805343511450382,0.2805343511450382,False
2025-10-29,19630,日揮ホールディングス,建設業,プライム,4042.26459144,26.179627,1.1227552200099309,-0.025416409623689074,-0.07025690005632701,-0.0693365212193664,1557.0,0.3744380218368657,0.3686576750160566,False
2025-10-29,19640,中外炉工業,建設業,プライム,,3.61004,1.6930765310184246,,,0.0,5120.0,-0.005859375,-0.138671875,False
2025-10-29,19650,テクノ菱和,建設業,スタンダード,,5.85888,1.8856383124237435,,,0.0,5750.0,0.4452173913043478,0.39478260869565207,False
2025-10-29,19660,高田工業所,建設業,スタンダード,126.6642245,0.358222,1.8715662955895243,-0.9929824561403509,-0.14106084694319987,-0.040022234574763726,1727.0,0.12217718587145332,0.06774753908511877,False
2025-10-29,19670,ヤマト,建設業,スタンダード,567.36562764,1.221444,1.583592939742855,0.685678073510773,0.1354288580504932,-0.03259871441689621,2107.0,0.16279069767441867,0.11485524442335082,False
2025-10-29,19680,太平電業,建設業,プライム,462.891174,3.283887,1.1421406619318948,-0.3694164989939638,-0.016888297872340474,-0.6917510853835022,2130.0,0.12347417840375585,0.04788732394366191,False
2025-10-29,19690,高砂熱学工業,建設業,プライム,,69.325062,2.5762690915026045,,,-0.4903354810042213,4588.0,0.05209241499564077,-0.016564952048823023,False
2025-10-29,196A0,ＭＦＳ,その他金融業,グロース,25.086192,0.150619,0.6763532543485914,,0.544203282159873,-0.4963503649635036,276.0,0.1594202898550725,-0.02898550724637683,False
2025-10-29,19720,三晃金属工業,建設業,スタンダード,,1.244536,0.9887083556388728,,,-0.8182669789227166,1552.0,0.0006443298969072142,-0.046391752577319534,False
2025-10-29,19750,朝日工業社,建設業,プライム,840.48,5.232215,2.111822671660325,1.1202247191011234,-0.042986302853121106,-0.038880248833592534,3090.0,0.2783171521035599,0.18284789644012944,False
2025-10-29,19760,明星工業,建設業,プライム,,0.986364,1.283611859554151,,,-0.023668639053254448,1650.0,0.10242424242424253,0.039393939393939315,False
2025-10-29,19790,大氣社,建設業,プライム,2058.5771517,10.447237,2.566095446440801,0.5534321372854913,0.20661530637231817,-0.39546351084812625,3065.0,0.17781402936378465,0.1272430668841762,False
2025-10-29,197A0,タウンズ,医薬品,スタンダード,565.4281113,3.003564,1.4121882911139092,0.029265255292652448,0.010469784094607748,-0.23750000000000004,549.0,0.04553734061930781,-0.041894353369763215,False
2025-10-29,19800,ダイダン,建設業,プライム,3084.1711142,28.10718,2.2539794427036033,4.624927536231884,0.3569543147208123,-0.0014880952380952328,6710.0,0.12816691505216093,-0.5898658718330849,False
2025-10-29,19810,協和日成,建設業,スタンダード,163.34376,0.00152,0.11370479392876245,,0.12586206896551722,-0.10271546635183004,1520.0,0.0809210526315789,0.003947368421052699,False
2025-10-29,19820,日比谷総合設備,建設業,プライム,1055.96846845,2.838175,2.121626831617093,0.6670092497430626,0.08767029584449637,-0.04817987152034264,4445.0,0.1878515185601799,0.08548931383577063,False
2025-10-29,198A0,ＰｏｓｔＰｒｉｍｅ,情報･通信業,グロース,30.4486182,0.653584,2.436809550618352,-2.2608695652173916,-0.20853080568720384,-0.6378048780487805,297.0,0.17845117845117842,-0.0505050505050505,False
2025-10-29,19920,神田通信機,建設業,スタンダード,70.98452262,0.002706,0.20057593311170657,-1.0363636363636364,-0.02807775377969768,-0.07581967213114749,2706.0,0.1197339246119733,0.03288987435328905,False
2025-10-29,19940,高橋カーテンウォール工業,建設業,スタンダード,48.52929588,0.073293,1.311232864458707,-1.281899109792285,-0.2800167049488411,-0.13752122241086584,508.0,0.08267716535433078,0.057086614173228245,False
2025-10-29,19970,暁飯島工業,建設業,スタンダード,78.65,0.169865,0.5463768139250258,0.49933422103861513,0.035127478753541164,0.0,3575.0,0.220979020979021,0.21818181818181825,False
2025-10-29,20010,ニップン,食料品,プライム,,16.290346,1.4306345070021838,,,-0.07823553890969626,2215.0,0.1860045146726863,0.1860045146726863,False
2025-10-29,20020,日清製粉グループ本社,食料品,プライム,5101.04598705,13.2116865,1.1593467012315561,-0.14553706505295005,0.006966718722238419,-0.07704443860110444,1755.0,0.1749287749287749,0.10968660968660959,False
2025-10-29,20030,日東富士製粉,食料品,スタンダード,,0.60097,1.5720285281180886,,,-0.11340206185567014,6880.0,0.058139534883721034,0.011627906976744207,False
2025-10-29,20040,昭和産業,食料品,プライム,989.8626,0.78898,1.2249537001564923,-0.14181641573579407,-0.014919293835608416,-0.05213270142180093,3000.0,0.07833333333333337,0.04499999999999993,False
2025-10-29,20090,鳥越製粉,食料品,スタンダード,282.4946579,0.280587,0.7403580454011437,0.40287769784172656,0.003965285051623413,-0.013636363636363669,1085.0,0.07465437788018425,-0.03778801843317969,False
2025-10-29,200A0,野村アセットマネジメント株式会社　ＮＥＸＴ　ＦＵＮＤＳ　日経半導体株指数連動型上場投信,その他,その他,,45.55331681,3.4887987286555693,,,0.0,2371.0,0.3074652045550401,0.2825811893715733,False
2025-10-29,20110,三井住友ＤＳアセットマネジメント株式会社　ＳＭＤＡＭ　Ａｃｔｉｖｅ　ＥＴＦ　日本高配当株式,その他,その他,,0.17368019,0.8400083079864843,,,-0.007234042553191489,699.9,0.1278754107729676,0.09015573653379061,False
2025-10-29,20120,ブラックロック・ジャパン株式会社　ｉシェアーズ　米国債０−３ヶ月　ＥＴＦ,その他,その他,,0.09051751,0.6292131968155237,,,-0.0053026955368979944,225.1,0.05419813416259456,0.012883163038649448,False
2025-10-29,20130,ブラックロック・ジャパン株式会社　ｉシェアーズ　米国高配当株　ＥＴＦ,その他,その他,,2.51246707,2.0240431923250455,,,-0.01700949367088611,248.5,0.10663983903420515,0.08732394366197171,False
2025-10-29,20140,ブラックロック・ジャパン株式会社　ｉシェアーズ　米国連続増配株　ＥＴＦ,その他,その他,,0.19735333,0.8106692726166657,,,-0.0077605321507761005,268.5,0.08305400372439475,0.043202979515828854,False
2025-10-29,20150,大和アセットマネジメント株式会社　ｉＦｒｅｅＥＴＦ　米国国債７−１０年（為替ヘッジなし）,その他,その他,,0.01646079,0.10235492041026148,,,-0.02590909090909088,2143.0,0.03266448903406438,-0.013999066728884735,False
