購入日,銘柄コード,業種,おすすめ度(%),買値,売値,決済理由,売却日,購入金額(固定),買手数料,売却金額,売手数料,純損益(固定1000万)
2025-01-29,76890,卸売業,88.4,631.0,599.4,SL(-5%),2025-01-30,10000000.0,1430,9499207.606973058,1430,-503652.3930269424
2025-01-29,62760,電気機器,95.2,338.0,321.1,SL(-5%),2025-01-31,10000000.0,1430,9500000.0,1430,-502860.0
2025-01-29,79010,その他製品,97.1,936.0,889.2,SL(-5%),2025-01-30,10000000.0,1430,9500000.0,1430,-502860.0
2025-01-29,25300,その他,98.6,15665.0,14881.8,SL(-5%),2025-01-30,10000000.0,1430,9500031.918289179,1430,-502828.081710821
2025-01-29,26290,その他,95.0,4420.0,4199.0,SL(-5%),2025-01-30,10000000.0,1430,9500000.0,1430,-502860.0
2025-01-29,25530,その他,97.3,2849.0,2706.5,SL(-5%),2025-01-30,10000000.0,1430,9499824.4998245,1430,-503035.5001755003
2025-01-29,76940,小売業,88.6,453.0,430.3,SL(-5%),2025-01-30,10000000.0,1430,9498896.247240618,1430,-503963.7527593821
2025-01-29,26280,その他,92.8,2308.0,2192.6,SL(-5%),2025-01-30,10000000.0,1430,9500000.0,1430,-502860.0
2025-01-29,40520,情報･通信業,75.5,493.0,468.3,SL(-5%),2025-01-30,10000000.0,1430,9498985.80121704,1430,-503874.19878295995
2025-01-29,39930,情報･通信業,75.6,3920.0,3724.0,SL(-5%),2025-01-30,10000000.0,1430,9500000.0,1430,-502860.0
2025-01-29,56120,鉄鋼,70.4,1122.0,1234.2,TP(+10%),2025-01-30,10000000.0,1430,11000000.0,1430,997140.0
2025-01-29,54820,鉄鋼,78.0,1560.0,1716.0,TP(+10%),2025-01-31,10000000.0,1430,11000000.0,1430,997140.0
2025-01-29,50280,情報･通信業,83.1,370.0,351.5,SL(-5%),2025-01-31,10000000.0,1430,9500000.0,1430,-502860.0
2025-01-29,42410,化学,75.6,425.0,467.5,TP(+10%),2025-01-30,10000000.0,1430,11000000.0,1430,997140.0
2025-01-29,60270,サービス業,71.3,2541.0,2795.1,TP(+10%),2025-01-30,10000000.0,1430,10999999.999999998,1430,997139.9999999981
2025-01-29,41680,情報･通信業,65.6,861.0,817.9,SL(-5%),2025-02-03,10000000.0,1430,9499419.279907085,1430,-503440.720092915
2025-01-29,30410,卸売業,78.8,384.0,422.4,TP(+10%),2025-01-30,10000000.0,1430,10999999.999999998,1430,997139.9999999981
2025-01-29,43820,情報･通信業,67.5,1025.0,973.8,SL(-5%),2025-01-31,10000000.0,1430,9500487.804878049,1430,-502372.1951219514
2025-01-29,58580,非鉄金属,71.3,1662.5,1579.4,SL(-5%),2025-01-30,10000000.0,1430,9500150.37593985,1430,-502709.62406015024
2025-01-29,41760,情報･通信業,64.1,357.0,339.1,SL(-5%),2025-01-30,10000000.0,1430,9498599.43977591,1430,-504260.5602240898
2025-01-29,269A0,情報･通信業,74.4,4090.0,3885.5,SL(-5%),2025-01-31,10000000.0,1430,9500000.0,1430,-502860.0
2025-01-29,55350,不動産業,82.3,901.25,991.4,TP(+10%),2025-01-30,10000000.0,1430,11000277.392510403,1430,997417.392510403
2025-01-29,56180,情報･通信業,73.5,335.0,318.2,SL(-5%),2025-01-30,10000000.0,1430,9498507.462686567,1430,-504352.53731343336
2025-01-29,45760,医薬品,71.2,124.0,117.8,SL(-5%),2025-01-30,10000000.0,1430,9500000.0,1430,-502860.0
2025-01-21,67690,電気機器,75.2,948.0,900.6,SL(-5%),2025-02-06,10000000.0,1430,9500000.0,1430,-502860.0
2025-01-30,36480,情報･通信業,76.1,962.0,913.9,SL(-5%),2025-01-31,10000000.0,1430,9500000.0,1430,-502860.0
2025-01-30,55740,情報･通信業,89.2,2906.0,2760.7,SL(-5%),2025-01-31,10000000.0,1430,9500000.0,1430,-502860.0
2025-01-30,56120,鉄鋼,78.9,1180.0,1298.0,TP(+10%),2025-02-03,10000000.0,1430,11000000.0,1430,997140.0
2025-01-30,92350,サービス業,91.7,717.5,681.6,SL(-5%),2025-02-05,10000000.0,1430,9499651.567944251,1430,-503208.432055749
2025-01-30,218A0,精密機器,88.7,492.0,467.4,SL(-5%),2025-01-31,10000000.0,1430,9500000.0,1430,-502860.0
2025-01-30,55970,情報･通信業,89.9,637.0,700.7,TP(+10%),2025-01-31,10000000.0,1430,11000000.0,1430,997140.0
2025-01-30,73570,サービス業,79.3,678.0,644.1,SL(-5%),2025-01-31,10000000.0,1430,9500000.0,1430,-502860.0
2025-01-30,66120,電気機器,86.8,973.0,924.3,SL(-5%),2025-01-31,10000000.0,1430,9499486.125385405,1430,-503373.8746145945
2025-01-30,40750,情報･通信業,81.2,802.0,761.9,SL(-5%),2025-01-31,10000000.0,1430,9500000.0,1430,-502860.0
2025-01-30,42410,化学,90.8,451.0,496.1,TP(+10%),2025-01-31,10000000.0,1430,11000000.0,1430,997140.0
2025-01-30,19720,建設業,93.6,1020.0,1122.0,TP(+10%),2025-01-31,10000000.0,1430,11000000.0,1430,997140.0
2025-01-30,17230,建設業,78.7,967.5,919.1,SL(-5%),2025-02-04,10000000.0,1430,9499741.602067184,1430,-503118.3979328163
2025-01-30,91590,サービス業,74.6,2040.0,1938.0,SL(-5%),2025-02-03,10000000.0,1430,9500000.0,1430,-502860.0
2025-01-30,73750,サービス業,81.3,732.0,805.2,TP(+10%),2025-02-06,10000000.0,1430,11000000.0,1430,997140.0
2025-01-30,52160,ガラス･土石製品,81.9,275.0,261.2,SL(-5%),2025-02-03,10000000.0,1430,9498181.818181818,1430,-504678.18181818165
2025-01-30,60830,サービス業,73.9,742.0,816.2,TP(+10%),2025-02-05,10000000.0,1430,11000000.0,1430,997140.0
2025-01-30,47610,情報･通信業,74.8,1167.0,1108.6,SL(-5%),2025-01-31,10000000.0,1430,9499571.550985431,1430,-503288.4490145687
2025-01-30,98890,情報･通信業,79.7,1172.5,1289.8,TP(+10%),2025-02-05,10000000.0,1430,11000426.439232409,1430,997566.439232409
2025-01-30,76890,卸売業,82.2,560.0,616.0,TP(+10%),2025-01-31,10000000.0,1430,11000000.0,1430,997140.0
2025-01-30,54820,鉄鋼,73.5,1657.5,1574.6,SL(-5%),2025-01-31,10000000.0,1430,9499849.170437405,1430,-503010.8295625951
2025-01-30,66590,電気機器,82.5,82.0,77.9,SL(-5%),2025-01-31,10000000.0,1430,9500000.0,1430,-502860.0
2025-01-30,60270,サービス業,77.8,2820.0,2679.0,SL(-5%),2025-02-03,10000000.0,1430,9500000.0,1430,-502860.0
2025-01-30,71610,銀行業,71.0,327.0,359.7,TP(+10%),2025-02-04,10000000.0,1430,10999999.999999998,1430,997139.9999999981
2025-01-30,265A0,情報･通信業,65.0,1007.0,956.6,SL(-5%),2025-02-03,10000000.0,1430,9499503.475670308,1430,-503356.5243296921
2025-01-30,41650,情報･通信業,64.7,849.0,806.5,SL(-5%),2025-02-03,10000000.0,1430,9499411.071849234,1430,-503448.9281507656
2025-01-30,55350,不動産業,74.4,947.5,1042.2,TP(+10%),2025-01-31,10000000.0,1430,10999472.295514513,1430,996612.2955145128
2025-01-30,25860,食料品,66.7,195.0,185.2,SL(-5%),2025-02-03,10000000.0,1430,9497435.897435896,1430,-505424.1025641039
2025-01-30,44390,情報･通信業,66.0,1043.0,1147.3,TP(+10%),2025-02-04,10000000.0,1430,10999999.999999998,1430,997139.9999999981
2025-01-30,40520,情報･通信業,65.7,490.0,465.5,SL(-5%),2025-01-31,10000000.0,1430,9500000.0,1430,-502860.0
2025-01-30,76940,小売業,63.4,460.0,437.0,SL(-5%),2025-01-31,10000000.0,1430,9500000.0,1430,-502860.0
2024-11-11,78490,情報･通信業,77.1,2880.0,3168.0,TP(+10%),2025-02-10,10000000.0,1430,11000000.0,1430,997140.0
2024-11-12,78190,その他製品,68.5,518.0,569.8,TP(+10%),2025-02-12,10000000.0,1430,10999999.999999998,1430,997139.9999999981
2024-12-09,60990,サービス業,73.0,747.0,821.7,TP(+10%),2025-02-12,10000000.0,1430,11000000.0,1430,997140.0
2024-12-13,55960,その他,70.2,1005.0,1105.5,TP(+10%),2025-02-13,10000000.0,1430,11000000.0,1430,997140.0
2024-12-13,50340,情報･通信業,62.1,1940.0,2134.0,TP(+10%),2025-02-12,10000000.0,1430,11000000.0,1430,997140.0
2024-12-27,39360,情報･通信業,68.6,108.0,118.8,TP(+10%),2025-02-12,10000000.0,1430,11000000.0,1430,997140.0
2025-01-06,92040,空運業,71.4,602.0,571.9,SL(-5%),2025-02-12,10000000.0,1430,9500000.0,1430,-502860.0
2025-01-21,66200,不動産業,72.7,1181.0,1299.1,TP(+10%),2025-02-07,10000000.0,1430,10999999.999999998,1430,997139.9999999981
2025-01-23,212A0,サービス業,65.4,1436.0,1579.6,TP(+10%),2025-02-12,10000000.0,1430,10999999.999999998,1430,997139.9999999981
2025-01-24,89140,不動産業,69.0,1165.0,1106.8,SL(-5%),2025-02-07,10000000.0,1430,9500429.184549356,1430,-502430.8154506441
2025-01-24,91710,海運業,64.4,942.0,1036.2,TP(+10%),2025-02-07,10000000.0,1430,11000000.0,1430,997140.0
2025-01-24,44880,情報･通信業,68.0,3335.0,3668.5,TP(+10%),2025-02-10,10000000.0,1430,11000000.0,1430,997140.0
2025-01-27,70690,サービス業,86.4,421.0,399.9,SL(-5%),2025-02-13,10000000.0,1430,9498812.351543942,1430,-504047.64845605753
2025-01-28,36280,情報･通信業,77.7,510.0,561.0,TP(+10%),2025-02-07,10000000.0,1430,11000000.0,1430,997140.0
2025-01-28,68340,電気機器,70.2,971.0,1068.1,TP(+10%),2025-02-12,10000000.0,1430,10999999.999999998,1430,997139.9999999981
2025-01-29,48130,情報･通信業,72.5,1125.0,1068.8,SL(-5%),2025-02-07,10000000.0,1430,9500444.444444444,1430,-502415.55555555597
2025-01-29,93370,サービス業,63.8,2329.0,2561.9,TP(+10%),2025-02-12,10000000.0,1430,11000000.0,1430,997140.0
2025-01-29,58030,非鉄金属,70.2,1003.3333333333333,1103.7,TP(+10%),2025-02-10,10000000.0,1430,11000332.225913623,1430,997472.2259136233
2025-01-30,52620,ガラス･土石製品,76.8,756.0,831.6,TP(+10%),2025-02-10,10000000.0,1430,11000000.0,1430,997140.0
2025-01-30,74190,小売業,82.6,808.6666666666666,768.2,SL(-5%),2025-02-07,10000000.0,1430,9499587.798845837,1430,-503272.2011541631
2025-01-30,53370,ガラス･土石製品,84.6,300.0,285.0,SL(-5%),2025-02-12,10000000.0,1430,9500000.0,1430,-502860.0
2025-01-30,94250,情報･通信業,75.8,393.0,432.3,TP(+10%),2025-02-13,10000000.0,1430,11000000.0,1430,997140.0
2025-01-31,52420,情報･通信業,90.6,1771.0,1682.4,SL(-5%),2025-02-06,10000000.0,1430,9499717.673630718,1430,-503142.32636928186
2025-01-31,76890,卸売業,93.9,660.0,627.0,SL(-5%),2025-02-06,10000000.0,1430,9500000.0,1430,-502860.0
2025-01-31,55970,情報･通信業,94.3,638.0,701.8,TP(+10%),2025-02-06,10000000.0,1430,10999999.999999998,1430,997139.9999999981
2025-01-31,54490,鉄鋼,90.7,2350.0,2585.0,TP(+10%),2025-02-06,10000000.0,1430,11000000.0,1430,997140.0
2025-01-31,218A0,精密機器,82.4,471.0,447.4,SL(-5%),2025-02-06,10000000.0,1430,9498938.428874733,1430,-503921.5711252671
2025-01-31,44170,情報･通信業,84.1,2365.0,2601.5,TP(+10%),2025-02-06,10000000.0,1430,11000000.0,1430,997140.0
2025-01-31,43730,情報･通信業,81.7,727.75,691.4,SL(-5%),2025-02-06,10000000.0,1430,9500515.28684301,1430,-502344.7131569907
2025-01-31,31040,繊維製品,74.4,1726.6666666666665,1640.3,SL(-5%),2025-02-10,10000000.0,1430,9499806.949806951,1430,-503053.050193049
2025-01-31,62320,機械,70.1,893.0,848.3,SL(-5%),2025-02-06,10000000.0,1430,9499440.089585666,1430,-503419.9104143344
2025-01-31,42410,化学,76.0,454.0,431.3,SL(-5%),2025-02-06,10000000.0,1430,9500000.0,1430,-502860.0
2025-01-31,25530,その他,89.2,1713.5,1627.8,SL(-5%),2025-02-06,10000000.0,1430,9499854.09979574,1430,-503005.9002042599
2025-01-31,50740,建設業,68.8,270.0,297.0,TP(+10%),2025-02-06,10000000.0,1430,11000000.0,1430,997140.0
2025-01-31,66120,電気機器,66.6,972.0,923.4,SL(-5%),2025-02-06,10000000.0,1430,9500000.0,1430,-502860.0
2025-01-31,55740,情報･通信業,72.8,2600.0,2860.0,TP(+10%),2025-02-06,10000000.0,1430,11000000.0,1430,997140.0
2025-01-31,92350,サービス業,73.2,749.5,712.0,SL(-5%),2025-02-06,10000000.0,1430,9499666.444296198,1430,-503193.55570380203
2025-01-31,18660,建設業,75.1,1106.25,1050.9,SL(-5%),2025-02-13,10000000.0,1430,9499661.016949154,1430,-503198.98305084556
2025-01-31,99780,小売業,79.9,49.0,53.9,TP(+10%),2025-02-06,10000000.0,1430,11000000.0,1430,997140.0
2025-01-31,46850,情報･通信業,64.6,2910.0,3201.0,TP(+10%),2025-02-06,10000000.0,1430,11000000.0,1430,997140.0
2025-01-31,55350,不動産業,80.0,1036.25,1139.9,TP(+10%),2025-02-06,10000000.0,1430,11000241.254523523,1430,997381.2545235232
2025-01-31,68360,電気機器,70.5,976.0,927.2,SL(-5%),2025-02-06,10000000.0,1430,9500000.0,1430,-502860.0
2025-01-31,29620,金属製品,76.3,464.0,440.8,SL(-5%),2025-02-06,10000000.0,1430,9500000.0,1430,-502860.0
2025-01-31,52160,ガラス･土石製品,67.3,267.0,253.6,SL(-5%),2025-02-06,10000000.0,1430,9498127.340823969,1430,-504732.6591760311
2025-01-31,219A0,医薬品,76.1,1808.0,1717.6,SL(-5%),2025-02-06,10000000.0,1430,9500000.0,1430,-502860.0
2025-01-31,44990,情報･通信業,72.1,3070.0,2916.5,SL(-5%),2025-02-07,10000000.0,1430,9500000.0,1430,-502860.0
2025-01-27,21340,サービス業,67.6,19.0,20.9,TP(+10%),2025-02-14,10000000.0,1430,10999999.999999998,1430,997139.9999999981
2025-01-28,17730,建設業,70.9,65.0,71.5,TP(+10%),2025-02-14,10000000.0,1430,11000000.0,1430,997140.0
2025-01-28,36940,情報･通信業,61.9,778.0,739.1,SL(-5%),2025-02-14,10000000.0,1430,9500000.0,1430,-502860.0
2025-01-30,37700,その他,74.7,314.0,345.4,TP(+10%),2025-02-14,10000000.0,1430,10999999.999999998,1430,997139.9999999981
2025-01-30,60440,サービス業,73.5,951.0,1046.1,TP(+10%),2025-02-14,10000000.0,1430,10999999.999999998,1430,997139.9999999981
2025-01-30,21830,サービス業,70.8,323.0,355.3,TP(+10%),2025-02-14,10000000.0,1430,11000000.0,1430,997140.0
2025-01-30,59980,金属製品,69.2,882.0,837.9,SL(-5%),2025-02-14,10000000.0,1430,9500000.0,1430,-502860.0
2025-02-06,70730,サービス業,92.7,2211.0,2100.4,SL(-5%),2025-02-07,10000000.0,1430,9499773.857982814,1430,-503086.1420171857
2025-02-06,47720,情報･通信業,88.6,137.0,130.2,SL(-5%),2025-02-07,10000000.0,1430,9503649.635036495,1430,-499210.3649635054
2025-02-06,40200,情報･通信業,89.3,788.0,748.6,SL(-5%),2025-02-07,10000000.0,1430,9500000.0,1430,-502860.0
2025-02-06,91640,その他,71.4,467.0,443.6,SL(-5%),2025-02-14,10000000.0,1430,9498929.336188437,1430,-503930.6638115626
2025-02-06,59400,金属製品,71.5,631.0,694.1,TP(+10%),2025-02-13,10000000.0,1430,11000000.0,1430,997140.0
2025-02-06,79790,精密機器,67.0,1953.0,2148.3,TP(+10%),2025-02-13,10000000.0,1430,11000000.0,1430,997140.0
2025-02-06,23450,情報･通信業,80.4,239.0,227.0,SL(-5%),2025-02-07,10000000.0,1430,9497907.949790794,1430,-504952.0502092056
2025-02-06,45760,医薬品,81.2,140.0,133.0,SL(-5%),2025-02-07,10000000.0,1430,9500000.0,1430,-502860.0
2025-02-06,99780,小売業,81.4,56.0,53.2,SL(-5%),2025-02-07,10000000.0,1430,9500000.0,1430,-502860.0
2025-02-06,55950,その他,85.3,1055.0,1002.2,SL(-5%),2025-02-07,10000000.0,1430,9499526.066350712,1430,-503333.9336492885
2025-02-06,70460,サービス業,65.1,1489.0,1637.9,TP(+10%),2025-02-07,10000000.0,1430,11000000.0,1430,997140.0
2025-02-06,17570,その他,70.5,19.0,18.1,SL(-5%),2025-02-07,10000000.0,1430,9526315.789473685,1430,-476544.2105263155
2025-02-06,50740,建設業,63.1,286.0,314.6,TP(+10%),2025-02-14,10000000.0,1430,11000000.0,1430,997140.0
2025-02-06,65900,電気機器,77.7,1696.0,1865.6,TP(+10%),2025-02-07,10000000.0,1430,10999999.999999998,1430,997139.9999999981
2025-02-06,186A0,サービス業,79.4,669.0,635.5,SL(-5%),2025-02-10,10000000.0,1430,9499252.615844544,1430,-503607.384155456
2025-02-06,67210,電気機器,76.5,148.0,162.8,TP(+10%),2025-02-07,10000000.0,1430,11000000.0,1430,997140.0
2024-12-27,70800,サービス業,64.9,584.0,642.4,TP(+10%),2025-02-17,10000000.0,1430,10999999.999999998,1430,997139.9999999981
2025-01-21,93300,サービス業,79.1,834.0,917.4,TP(+10%),2025-02-17,10000000.0,1430,11000000.0,1430,997140.0
2025-01-24,34860,不動産業,70.1,1468.5,1615.4,TP(+10%),2025-02-17,10000000.0,1430,11000340.483486552,1430,997480.4834865518
2025-01-27,58560,その他,72.7,34.0,32.3,SL(-5%),2025-02-17,10000000.0,1430,9500000.0,1430,-502860.0
2025-01-28,61910,サービス業,61.9,1229.0,1167.5,SL(-5%),2025-02-17,10000000.0,1430,9499593.165174939,1430,-503266.83482506126
2025-01-29,43790,情報･通信業,63.9,336.0,319.2,SL(-5%),2025-02-17,10000000.0,1430,9500000.0,1430,-502860.0
2025-01-31,43870,情報･通信業,63.6,850.0,807.5,SL(-5%),2025-02-17,10000000.0,1430,9500000.0,1430,-502860.0
2025-02-06,44830,情報･通信業,69.2,3323.0,3156.8,SL(-5%),2025-02-17,10000000.0,1430,9499849.533554018,1430,-503010.46644598246
2025-02-06,44250,情報･通信業,69.8,1520.0,1444.0,SL(-5%),2025-02-17,10000000.0,1430,9500000.0,1430,-502860.0
2025-02-06,43890,情報･通信業,67.1,706.5,671.2,SL(-5%),2025-02-17,10000000.0,1430,9500353.857041756,1430,-502506.1429582443
2025-02-07,44240,情報･通信業,92.5,324.0,307.8,SL(-5%),2025-02-10,10000000.0,1430,9500000.0,1430,-502860.0
2025-02-07,168A0,その他製品,90.7,1009.0,1109.9,TP(+10%),2025-02-10,10000000.0,1430,11000000.0,1430,997140.0
2025-02-07,61770,サービス業,94.2,95.0,104.5,TP(+10%),2025-02-14,10000000.0,1430,11000000.0,1430,997140.0
2025-02-07,36280,情報･通信業,89.8,543.0,515.9,SL(-5%),2025-02-10,10000000.0,1430,9500920.810313076,1430,-501939.1896869242
2025-02-07,37730,情報･通信業,86.1,1021.0,969.9,SL(-5%),2025-02-12,10000000.0,1430,9499510.28403526,1430,-503349.71596474014
2025-02-07,57290,非鉄金属,79.2,1050.0,1155.0,TP(+10%),2025-02-10,10000000.0,1430,11000000.0,1430,997140.0
2025-02-07,39050,情報･通信業,80.0,777.0,738.1,SL(-5%),2025-02-17,10000000.0,1430,9499356.499356499,1430,-503503.50064350106
2025-02-07,37760,情報･通信業,79.6,167.0,158.7,SL(-5%),2025-02-14,10000000.0,1430,9502994.011976046,1430,-499865.9880239535
2025-02-07,81110,繊維製品,74.7,2638.6666666666665,2506.7,SL(-5%),2025-02-12,10000000.0,1430,9499873.67357251,1430,-502986.3264274895
2025-02-07,45840,医薬品,68.5,109.0,119.9,TP(+10%),2025-02-17,10000000.0,1430,11000000.0,1430,997140.0
2025-02-07,70460,サービス業,71.1,1542.0,1464.9,SL(-5%),2025-02-10,10000000.0,1430,9500000.0,1430,-502860.0
2025-02-07,56120,鉄鋼,74.2,1296.0,1425.6,TP(+10%),2025-02-10,10000000.0,1430,10999999.999999998,1430,997139.9999999981
2025-02-07,186A0,サービス業,73.1,694.0,659.3,SL(-5%),2025-02-10,10000000.0,1430,9500000.0,1430,-502860.0
2025-02-07,70710,サービス業,71.5,769.0,730.5,SL(-5%),2025-02-10,10000000.0,1430,9499349.804941483,1430,-503510.19505851716
2025-02-07,55350,不動産業,77.1,1562.5,1718.8,TP(+10%),2025-02-10,10000000.0,1430,11000319.999999998,1430,997459.9999999981
2025-02-07,94240,情報･通信業,71.6,142.0,156.2,TP(+10%),2025-02-13,10000000.0,1430,10999999.999999998,1430,997139.9999999981
2025-02-07,70940,サービス業,74.7,1257.0,1194.1,SL(-5%),2025-02-17,10000000.0,1430,9499602.227525854,1430,-503257.7724741455
2025-02-07,52620,ガラス･土石製品,67.5,802.0,882.2,TP(+10%),2025-02-12,10000000.0,1430,11000000.0,1430,997140.0
2025-02-07,55970,情報･通信業,69.3,778.0,739.1,SL(-5%),2025-02-10,10000000.0,1430,9500000.0,1430,-502860.0
2025-02-07,80220,その他製品,81.4,3020.0,2869.0,SL(-5%),2025-02-10,10000000.0,1430,9500000.0,1430,-502860.0
2025-02-07,93990,情報･通信業,86.4,137.5,151.2,TP(+10%),2025-02-10,10000000.0,1430,10996363.636363635,1430,993503.6363636348
2025-02-07,52020,ガラス･土石製品,74.0,346.0,328.7,SL(-5%),2025-02-10,10000000.0,1430,9500000.0,1430,-502860.0
2025-02-07,53800,ガラス･土石製品,79.4,1687.0,1855.7,TP(+10%),2025-02-10,10000000.0,1430,11000000.0,1430,997140.0
2025-02-07,45760,医薬品,70.0,139.0,132.0,SL(-5%),2025-02-10,10000000.0,1430,9496402.877697842,1430,-506457.1223021578
2025-02-07,65250,電気機器,68.2,2517.5,2769.2,TP(+10%),2025-02-13,10000000.0,1430,10999801.390268123,1430,996941.3902681228
2025-02-07,31100,ガラス･土石製品,77.6,1226.0,1164.7,SL(-5%),2025-02-10,10000000.0,1430,9500000.0,1430,-502860.0
2025-02-07,93270,倉庫･運輸関連業,74.7,287.0,272.6,SL(-5%),2025-02-14,10000000.0,1430,9498257.839721255,1430,-504602.160278745
2025-02-07,55950,その他,72.4,1033.0,981.3,SL(-5%),2025-02-10,10000000.0,1430,9499515.97289448,1430,-503344.02710551955
2025-02-07,47720,情報･通信業,67.7,132.0,125.4,SL(-5%),2025-02-12,10000000.0,1430,9500000.0,1430,-502860.0
2025-01-31,37780,情報･通信業,84.7,4760.0,4522.0,SL(-5%),2025-02-18,10000000.0,1430,9500000.0,1430,-502860.0
2025-01-31,55700,情報･通信業,71.6,678.0,745.8,TP(+10%),2025-02-18,10000000.0,1430,10999999.999999998,1430,997139.9999999981
2025-02-06,15150,鉱業,86.4,1052.0,1157.2,TP(+10%),2025-02-18,10000000.0,1430,11000000.0,1430,997140.0
2025-02-06,96100,サービス業,73.3,93.0,88.3,SL(-5%),2025-02-18,10000000.0,1430,9494623.655913979,1430,-508236.3440860212
2025-02-06,67230,電気機器,74.8,2305.5,2536.1,TP(+10%),2025-02-18,10000000.0,1430,11000216.872695727,1430,997356.8726957273
2025-02-10,53800,ガラス･土石製品,91.5,2087.0,2295.7,TP(+10%),2025-02-12,10000000.0,1430,10999999.999999998,1430,997139.9999999981
2025-02-10,41990,情報･通信業,76.0,895.0,984.5,TP(+10%),2025-02-12,10000000.0,1430,11000000.0,1430,997140.0
2025-02-10,27670,卸売業,71.2,1649.0,1813.9,TP(+10%),2025-02-12,10000000.0,1430,11000000.0,1430,997140.0
2025-02-10,69760,電気機器,70.1,2768.0,2629.6,SL(-5%),2025-02-12,10000000.0,1430,9500000.0,1430,-502860.0
2025-02-10,36280,情報･通信業,68.4,465.0,511.5,TP(+10%),2025-02-18,10000000.0,1430,11000000.0,1430,997140.0
2025-02-10,52560,情報･通信業,67.4,3175.0,3016.2,SL(-5%),2025-02-12,10000000.0,1430,9499842.51968504,1430,-503017.4803149607
2025-02-10,39050,情報･通信業,76.8,781.0,741.9,SL(-5%),2025-02-17,10000000.0,1430,9499359.795134444,1430,-503500.2048655562
2025-02-10,58340,証券･商品先物取引業,69.1,1557.5,1713.3,TP(+10%),2025-02-18,10000000.0,1430,11000321.02728732,1430,997461.0272873193
2025-02-10,47360,情報･通信業,70.9,898.0,853.1,SL(-5%),2025-02-14,10000000.0,1430,9500000.0,1430,-502860.0
2025-02-10,70120,輸送用機器,77.5,1508.2,1432.8,SL(-5%),2025-02-14,10000000.0,1430,9500066.304203685,1430,-502793.6957963146
2025-02-10,42410,化学,69.3,468.0,444.6,SL(-5%),2025-02-14,10000000.0,1430,9500000.0,1430,-502860.0
2025-02-10,38580,情報･通信業,67.1,482.0,457.9,SL(-5%),2025-02-13,10000000.0,1430,9500000.0,1430,-502860.0
2025-02-10,70710,サービス業,71.1,718.0,682.1,SL(-5%),2025-02-17,10000000.0,1430,9500000.0,1430,-502860.0
2025-02-10,77760,精密機器,78.5,447.0,424.6,SL(-5%),2025-02-12,10000000.0,1430,9498881.431767339,1430,-503978.5682326611
2025-02-10,41650,情報･通信業,64.1,897.0,986.7,TP(+10%),2025-02-14,10000000.0,1430,11000000.0,1430,997140.0
2025-02-10,55350,不動産業,76.7,1750.0,1925.0,TP(+10%),2025-02-12,10000000.0,1430,11000000.0,1430,997140.0
2025-02-10,65520,サービス業,62.0,224.0,246.4,TP(+10%),2025-02-12,10000000.0,1430,11000000.0,1430,997140.0
2025-01-21,33190,その他,71.8,363.0,344.8,SL(-5%),2025-02-19,10000000.0,1430,9498622.58953168,1430,-504237.41046831943
2025-01-22,86170,証券･商品先物取引業,68.8,414.0,455.4,TP(+10%),2025-02-19,10000000.0,1430,10999999.999999998,1430,997139.9999999981
2025-01-24,42640,情報･通信業,63.6,1881.0,2069.1,TP(+10%),2025-02-19,10000000.0,1430,10999999.999999998,1430,997139.9999999981
2025-01-30,47070,サービス業,64.0,351.0,386.1,TP(+10%),2025-02-19,10000000.0,1430,11000000.0,1430,997140.0
2025-01-31,94170,情報･通信業,68.3,321.0,353.1,TP(+10%),2025-02-19,10000000.0,1430,11000000.0,1430,997140.0
2025-02-06,24910,サービス業,68.1,745.0,819.5,TP(+10%),2025-02-19,10000000.0,1430,11000000.0,1430,997140.0
2025-02-07,61900,サービス業,81.7,343.0,377.3,TP(+10%),2025-02-19,10000000.0,1430,11000000.0,1430,997140.0
2025-02-10,77400,精密機器,78.9,1005.0,954.8,SL(-5%),2025-02-19,10000000.0,1430,9500497.512437811,1430,-502362.4875621889
2025-02-10,68740,電気機器,71.7,2150.0,2042.5,SL(-5%),2025-02-19,10000000.0,1430,9500000.0,1430,-502860.0
2025-02-10,85150,その他,63.6,365.0,346.8,SL(-5%),2025-02-19,10000000.0,1430,9501369.8630137,1430,-501490.13698630035
2025-02-10,80220,その他製品,69.2,2896.6666666666665,2751.8,SL(-5%),2025-02-19,10000000.0,1430,9499884.925201382,1430,-502975.0747986175
2025-02-12,23880,その他金融業,91.0,70.0,66.5,SL(-5%),2025-02-14,10000000.0,1430,9500000.0,1430,-502860.0
2025-02-12,41990,情報･通信業,91.5,926.0,879.7,SL(-5%),2025-02-14,10000000.0,1430,9500000.0,1430,-502860.0
2025-02-12,63280,機械,73.9,2250.0,2137.5,SL(-5%),2025-02-14,10000000.0,1430,9500000.0,1430,-502860.0
2025-02-12,31370,小売業,73.3,217.5,239.3,TP(+10%),2025-02-13,10000000.0,1430,11002298.850574711,1430,999438.8505747113
2025-02-12,148A0,情報･通信業,73.1,2277.0,2163.2,SL(-5%),2025-02-13,10000000.0,1430,9500219.587176109,1430,-502640.41282389127
2025-02-12,68620,電気機器,78.4,993.0,943.3,SL(-5%),2025-02-13,10000000.0,1430,9499496.47532729,1430,-503363.5246727094
