戦略,as_of,code,return,is_win,reason,時価総額_億,売買代金_億,株価,出来高急増,高値からの位置,直近1M騰落,業種,相場環境
B_ボックス反発,2023-04-17,13820,-0.0038845726970033745,False,期限切れ,13.73124,0.016321,1802.0,0.6571826630373508,-9.899999999999999,-0.4969630038652695,水産・農林業,0.0
B_ボックス反発,2023-04-17,14330,0.041807909604519855,True,期限切れ,82.28022,0.512809,885.0,1.938439375786603,-10.696266397578203,1.724137931034475,建設業,0.0
B_ボックス反発,2023-04-17,14470,0.013297872340425565,True,期限切れ,91.92056208,0.160353,376.0,0.6347747947461344,-9.178743961352653,-1.8276762402088753,建設業,0.0
B_ボックス反発,2023-04-17,14650,-0.07,False,支持線割れ,,0.00233225,4410.0,0.9067079280815095,-9.352517985611508,-1.5625,,0.0
B_ボックス反発,2023-04-17,14680,-0.07,False,支持線割れ,,0.0003651,3651.0,0.07776175638057468,-14.255519023015495,-2.012882447665054,,0.0
B_ボックス反発,2023-04-17,14690,-0.07,False,支持線割れ,,0.0415937,1467.0,0.9401104164189839,-18.181818181818176,-9.77859778597786,その他,0.0
B_ボックス反発,2023-04-17,14720,-0.07,False,支持線割れ,,0.0134467,602.0,0.6796463465464494,-17.647058823529417,-8.091603053435115,その他,0.0
B_ボックス反発,2023-04-17,15180,-0.07,False,支持線割れ,2064.1752,9.29869,3160.0,0.5041701695841764,-19.89860583016476,-11.854951185495121,その他製品,0.0
B_ボックス反発,2023-04-17,16950,-0.07,False,支持線割れ,,0.2875683,88.8,1.4301853246561513,-14.615384615384619,-3.6876355748373113,その他,0.0
B_ボックス反発,2023-04-17,17120,0.15,True,反発利確,142.5257064,0.58547,847.0,0.4644300904879923,-18.085106382978722,-8.134490238611713,,0.0
B_ボックス反発,2023-04-17,17830,-0.07,False,支持線割れ,100.94485358,0.062744,58.0,0.17669854162592002,-19.444444444444443,0.0,不動産業,0.0
B_ボックス反発,2023-04-17,18200,-0.032810271041369465,False,期限切れ,1464.7921451,5.02025,3505.0,0.6169367873436928,-13.563501849568437,1.7416545718432541,建設業,0.0
B_ボックス反発,2023-04-17,18210,-0.07,False,支持線割れ,636.05268511,1.464817,391.0,0.35861238984572696,-11.738148984198649,-1.0126582278481067,,0.0
B_ボックス反発,2023-04-17,18520,0.003225806451612856,True,期限切れ,2504.37499,1.30345,3100.0,0.37880358747006254,-12.056737588652478,-6.344410876132933,建設業,0.0
B_ボックス反発,2023-04-17,18670,-0.020092735703245768,False,期限切れ,88.94345232,0.12287,1294.0,0.9296459219512048,-9.825783972125436,-3.432835820895519,建設業,0.0
B_ボックス反発,2023-04-17,19460,0.07132243684992567,True,期限切れ,3252.2708175,0.202265,3365.0,0.6124695301972778,-7.8082191780821875,-0.5908419497784312,建設業,0.0
B_ボックス反発,2023-04-17,19810,-0.015042979942693435,False,期限切れ,150.018348,0.004218,1396.0,0.07153432477397494,-9.935483870967744,-4.383561643835621,建設業,0.0
B_ボックス反発,2023-04-17,20370,-0.027918781725888353,False,期限切れ,,0.00924995,3940.0,0.26428032150946307,-11.261261261261257,-4.8309178743961345,その他,0.0
B_ボックス反発,2023-04-17,21140,0.15,True,反発利確,258.730122,0.06406,503.0,0.9873932417664567,-7.875457875457881,-0.1984126984126977,食料品,0.0
B_ボックス反発,2023-04-17,21520,0.039830508474576254,True,期限切れ,139.0512,0.032058,1180.0,0.5908856741834496,-16.901408450704224,0.2548853016142827,サービス業,0.0
B_ボックス反発,2023-04-17,21680,-0.06287588846364134,False,期限切れ,735.080587,2.600983,1829.0,1.4081859341662546,-13.563327032136108,-3.83806519453207,サービス業,0.0
B_ボックス反発,2023-04-17,21700,-0.07,False,支持線割れ,558.01316533,1.50566,503.0,0.7963189065606241,-24.925373134328353,-3.454894433781186,サービス業,0.0
B_ボックス反発,2023-04-17,21730,0.019858156028368823,True,期限切れ,114.552066,0.050514,705.0,1.1913735442148312,-10.305343511450381,-2.083333333333337,サービス業,0.0
B_ボックス反発,2023-04-17,21950,-0.07,False,支持線割れ,157.6561128,0.267379,898.0,0.6203083898659075,-25.16666666666667,-11.527093596059112,サービス業,0.0
B_ボックス反発,2023-04-17,22060,0.09212481426448726,True,期限切れ,2303.96734685,3.294685,3365.0,0.5967084804004179,-9.78552278820375,0.29806259314455463,食料品,0.0
B_ボックス反発,2023-04-17,23070,-0.07,False,支持線割れ,208.3195065,0.453613,1225.0,0.47254147575911387,-20.660621761658028,-3.996865203761757,情報･通信業,0.0
B_ボックス反発,2023-04-17,23260,0.09807692307692317,True,期限切れ,734.916,2.83648,5200.0,1.1158880425743893,-12.751677852348998,-0.7633587786259555,情報･通信業,0.0
B_ボックス反発,2023-04-17,23300,0.15,True,反発利確,29.70763872,0.011289,68.0,0.18515344577467502,-19.999999999999996,-4.225352112676061,情報･通信業,0.0
B_ボックス反発,2023-04-17,23420,-0.06874999999999998,False,期限切れ,54.3972512,0.078612,320.0,1.1586880229697682,-9.859154929577462,-2.1406727828746197,サービス業,0.0
B_ボックス反発,2023-04-17,23490,0.0030543677458765295,True,期限切れ,214.6023513,0.006571,1637.0,0.40159513514339407,-12.553418803418804,-7.514124293785307,情報･通信業,0.0
B_ボックス反発,2023-04-17,23530,0.012931034482758674,True,期限切れ,808.284752,3.928058,232.0,1.0077508700124989,-25.87859424920128,0.43290043290042934,不動産業,0.0
B_ボックス反発,2023-04-17,23700,0.0,False,期限切れ,188.64377692,1.638809,68.0,1.1716019209075819,-21.83908045977011,0.0,サービス業,0.0
B_ボックス反発,2023-04-17,23710,0.0736392742796157,True,期限切れ,3714.610942,14.753217,1874.0,1.0230635051175445,-14.81818181818182,1.7925040738729026,サービス業,0.0
B_ボックス反発,2023-04-17,23750,-0.021505376344086002,False,期限切れ,61.73707815,0.115274,279.0,1.0974243268072792,-14.939024390243905,0.3597122302158251,サービス業,0.0
B_ボックス反発,2023-04-17,23890,-0.07,False,支持線割れ,206.92904956,0.821229,1108.0,1.0266185719767404,-13.84136858475894,2.973977695167296,,0.0
B_ボックス反発,2023-04-17,24120,-0.07,False,支持線割れ,,4.723757,1856.0,0.5303156789002852,-21.62162162162162,-8.974987739087792,,0.0
B_ボックス反発,2023-04-17,24370,-0.07,False,支持線割れ,56.30104998,2.154918,511.0,3.4545053192589346,-30.191256830601088,-7.2595281306715105,サービス業,0.0
B_ボックス反発,2023-04-17,24530,-0.07,False,支持線割れ,,0.271182,726.0,0.8126860562495795,-14.98829039812647,-0.9549795361528002,,0.0
B_ボックス反発,2023-04-17,24770,-0.07,False,支持線割れ,302.6608787,0.52348,4670.0,0.866128769396607,-10.877862595419852,-1.684210526315788,情報･通信業,0.0
B_ボックス反発,2023-04-17,25860,0.05633802816901401,True,期限切れ,75.54014399,0.052011,71.0,0.8554342301980076,-13.414634146341465,-1.388888888888884,食料品,0.0
B_ボックス反発,2023-04-17,26540,0.0,False,期限切れ,54.67408175,0.01805,361.0,2.124954381173257,-11.735941320293398,-2.9569892473118253,小売業,0.0
B_ボックス反発,2023-04-17,26730,0.009090909090909038,True,期限切れ,11.5038,0.022697,110.0,0.404776999920639,-9.090909090909093,-0.9009009009009028,小売業,0.0
B_ボックス反発,2023-04-17,27490,0.036923076923076836,True,期限切れ,285.51055,1.189322,325.0,0.7570054568880701,-14.698162729658792,-5.247813411078717,サービス業,0.0
